region_no,region_n,led_no,hour,avail_norm,led_val,subzone_no,subzone_n,subzone_kml
0,CENTRAL REGION,58,1,0.6078431372549019,155,6,ISTANA NEGARA,74
0,CENTRAL REGION,58,2,0.6078431372549019,155,6,ISTANA NEGARA,74
0,CENTRAL REGION,58,3,0.6078431372549019,155,6,ISTANA NEGARA,74
0,CENTRAL REGION,58,4,0.6078431372549019,155,6,ISTANA NEGARA,74
0,CENTRAL REGION,58,5,0.6078431372549019,155,6,ISTANA NEGARA,74
0,CENTRAL REGION,58,22,0.6078431372549019,155,6,ISTANA NEGARA,74
0,CENTRAL REGION,58,23,0.6078431372549019,155,6,ISTANA NEGARA,74
0,CENTRAL REGION,59,0,0.0,0,4,CAIRNHILL,56
0,CENTRAL REGION,59,1,0.0,0,4,CAIRNHILL,56
0,CENTRAL REGION,59,2,0.0,0,4,CAIRNHILL,56
0,CENTRAL REGION,59,3,0.0,0,4,CAIRNHILL,56
0,CENTRAL REGION,59,4,0.0,0,4,CAIRNHILL,56
0,CENTRAL REGION,59,5,0.0,0,4,CAIRNHILL,56
0,CENTRAL REGION,59,22,0.0,0,4,CAIRNHILL,56
0,CENTRAL REGION,59,23,0.0,0,4,CAIRNHILL,56
0,CENTRAL REGION,60,0,0.6082540481811406,155,2,BOULEVARD,73
0,CENTRAL REGION,60,1,0.6247879355616075,159,2,BOULEVARD,73
0,CENTRAL REGION,60,2,0.7302851061885083,186,2,BOULEVARD,73
0,CENTRAL REGION,60,3,0.7518291135473607,191,2,BOULEVARD,73
0,CENTRAL REGION,60,4,0.8511660777975307,217,2,BOULEVARD,73
0,CENTRAL REGION,60,5,0.8716299350338494,222,2,BOULEVARD,73
0,CENTRAL REGION,60,22,0.17126161570178147,43,2,BOULEVARD,73
0,CENTRAL REGION,60,23,0.387627107276321,98,2,BOULEVARD,73
0,CENTRAL REGION,61,0,0.0,0,1,TANGLIN,142
0,CENTRAL REGION,62,0,0.0,0,3,RIDOUT,55
0,CENTRAL REGION,63,0,0.3845779457733917,98,1,GHIM MOH,116
0,CENTRAL REGION,63,1,0.3900865895647679,99,1,GHIM MOH,116
0,CENTRAL REGION,63,2,0.4091255439689974,104,1,GHIM MOH,116
0,CENTRAL REGION,63,3,0.40038262654486567,102,1,GHIM MOH,116
0,CENTRAL REGION,63,4,0.32869510312584316,83,1,GHIM MOH,116
0,CENTRAL REGION,63,5,0.20159758015545493,51,1,GHIM MOH,116
0,CENTRAL REGION,63,22,0.6561285014795452,167,1,GHIM MOH,116
0,CENTRAL REGION,63,23,0.5863601136371535,149,1,GHIM MOH,116
0,CENTRAL REGION,64,0,0.0,0,4,ULU PANDAN,132
0,CENTRAL REGION,65,0,0.0,0,5,MARINA EAST (MP),27
0,CENTRAL REGION,66,0,0.4102564102564103,104,1,BUGIS,47
0,CENTRAL REGION,66,1,0.4807692307692308,122,1,BUGIS,47
0,CENTRAL REGION,66,2,0.5897435897435898,150,1,BUGIS,47
0,CENTRAL REGION,66,3,0.6282051282051282,160,1,BUGIS,47
0,CENTRAL REGION,66,4,0.6410256410256411,163,1,BUGIS,47
0,CENTRAL REGION,66,5,0.6538461538461539,166,1,BUGIS,47
0,CENTRAL REGION,66,22,0.3461538461538461,88,1,BUGIS,47
0,CENTRAL REGION,66,23,0.4935897435897436,125,1,BUGIS,47
0,CENTRAL REGION,67,0,0.7769489285377136,198,10,VICTORIA,48
0,CENTRAL REGION,67,1,0.741899603511753,189,10,VICTORIA,48
0,CENTRAL REGION,67,2,0.7355416312659304,187,10,VICTORIA,48
0,CENTRAL REGION,67,3,0.8182150948739734,208,10,VICTORIA,48
0,CENTRAL REGION,67,4,0.5879672897196262,149,10,VICTORIA,48
0,CENTRAL REGION,67,5,0.6612458699140942,168,10,VICTORIA,48
0,CENTRAL REGION,67,22,0.4049527990182195,103,10,VICTORIA,48
0,CENTRAL REGION,67,23,0.520639927310488,132,10,VICTORIA,48
0,CENTRAL REGION,68,0,0.0,0,9,BENCOOLEN,80
0,CENTRAL REGION,69,0,0.0,0,8,SELEGIE,83
0,CENTRAL REGION,70,0,0.0,0,7,MOUNT EMILY,84
0,CENTRAL REGION,71,0,0.5208333333333334,132,1,DHOBY GHAUT,92
0,CENTRAL REGION,71,1,0.5501893939393939,140,1,DHOBY GHAUT,92
0,CENTRAL REGION,71,2,0.6643939393939394,169,1,DHOBY GHAUT,92
0,CENTRAL REGION,71,3,0.7152462121212121,182,1,DHOBY GHAUT,92
0,CENTRAL REGION,71,4,0.7318181818181818,186,1,DHOBY GHAUT,92
0,CENTRAL REGION,71,5,0.8432765151515151,215,1,DHOBY GHAUT,92
0,CENTRAL REGION,71,22,0.13295454545454546,33,1,DHOBY GHAUT,92
0,CENTRAL REGION,71,23,0.5746212121212121,146,1,DHOBY GHAUT,92
0,CENTRAL REGION,72,0,0.5057183789840991,128,3,SOMERSET,79
0,CENTRAL REGION,72,1,0.7003846777705804,178,3,SOMERSET,79
0,CENTRAL REGION,72,2,0.8001770198474052,204,3,SOMERSET,79
0,CENTRAL REGION,72,3,0.8642290276773036,220,3,SOMERSET,79
0,CENTRAL REGION,72,4,0.9548612293160975,243,3,SOMERSET,79
0,CENTRAL REGION,72,5,0.989080459770115,252,3,SOMERSET,79
0,CENTRAL REGION,72,22,0.08234805405697901,20,3,SOMERSET,79
0,CENTRAL REGION,72,23,0.4645682044084681,118,3,SOMERSET,79
0,CENTRAL REGION,73,0,0.0,0,1,ONE TREE HILL,52
0,CENTRAL REGION,74,0,0.0,0,2,CHATSWORTH,81
0,CENTRAL REGION,75,0,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,1,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,2,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,3,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,4,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,5,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,22,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,23,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,76,0,0.4602445368815367,117,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,1,0.4501503078023452,114,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,2,0.44869247287411557,114,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,3,0.4389463645025372,111,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,4,0.4311280158712187,109,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,5,0.4038749196566563,102,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,22,0.5867433122289963,149,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,23,0.5594843673831154,142,2,HOLLAND DRIVE,227
0,CENTRAL REGION,77,0,0.0,0,9,SINGAPORE POLYTECHNIC,127
0,CENTRAL REGION,78,0,0.0,0,1,MARINA EAST,13
0,CENTRAL REGION,79,0,0.6545712072134444,166,3,MARINA CENTRE,77
0,CENTRAL REGION,79,1,0.6851467085362939,174,3,MARINA CENTRE,77
0,CENTRAL REGION,79,2,0.7689314384854404,196,3,MARINA CENTRE,77
0,CENTRAL REGION,79,3,0.9109461052180435,232,3,MARINA CENTRE,77
0,CENTRAL REGION,79,4,0.9630322511518269,245,3,MARINA CENTRE,77
0,CENTRAL REGION,79,5,0.9886143255116254,252,3,MARINA CENTRE,77
0,CENTRAL REGION,79,22,0.1181335974911192,30,3,MARINA CENTRE,77
0,CENTRAL REGION,79,23,0.49602475500498644,126,3,MARINA CENTRE,77
0,CENTRAL REGION,80,0,0.8071743345672484,205,2,CITY HALL,88
0,CENTRAL REGION,80,1,0.909277865914566,231,2,CITY HALL,88
0,CENTRAL REGION,80,2,0.9367412891474235,238,2,CITY HALL,88
0,CENTRAL REGION,80,3,0.9614504377460485,245,2,CITY HALL,88
0,CENTRAL REGION,80,4,0.9613813972618838,245,2,CITY HALL,88
0,CENTRAL REGION,80,5,0.954481755684823,243,2,CITY HALL,88
0,CENTRAL REGION,80,22,0.06576179564016688,16,2,CITY HALL,88
0,CENTRAL REGION,80,23,0.4506448675010282,114,2,CITY HALL,88
0,CENTRAL REGION,81,0,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,1,0.5,127,3,BRAS BASAH,78
0,CENTRAL REGION,81,2,0.5,127,3,BRAS BASAH,78
0,CENTRAL REGION,81,3,0.5,127,3,BRAS BASAH,78
0,CENTRAL REGION,81,4,0.375,95,3,BRAS BASAH,78
0,CENTRAL REGION,81,5,1.0,255,3,BRAS BASAH,78
0,CENTRAL REGION,81,22,0.75,191,3,BRAS BASAH,78
0,CENTRAL REGION,81,23,0.875,223,3,BRAS BASAH,78
0,CENTRAL REGION,82,0,0.45454545454545453,115,2,FORT CANNING,17
0,CENTRAL REGION,82,1,0.45454545454545453,115,2,FORT CANNING,17
0,CENTRAL REGION,82,2,0.47159090909090906,120,2,FORT CANNING,17
0,CENTRAL REGION,82,3,0.5,127,2,FORT CANNING,17
0,CENTRAL REGION,82,4,0.5,127,2,FORT CANNING,17
0,CENTRAL REGION,82,5,0.5,127,2,FORT CANNING,17
0,CENTRAL REGION,82,22,0.4318181818181818,110,2,FORT CANNING,17
0,CENTRAL REGION,82,23,0.46590909090909094,118,2,FORT CANNING,17
0,CENTRAL REGION,83,0,0.0,0,4,OXLEY,87
0,CENTRAL REGION,84,0,0.0,0,2,PATERSON,49
0,CENTRAL REGION,85,0,0.3834594927700734,97,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,1,0.3866776564657576,98,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,2,0.38740010410232556,98,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,3,0.37782867446258256,96,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,4,0.37604111733446816,95,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,5,0.36914100793907006,94,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,22,0.5319944295345262,135,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,23,0.496658044933912,126,9,BUKIT HO SWEE,23
0,CENTRAL REGION,86,0,0.0,0,6,ALEXANDRA NORTH,66
0,CENTRAL REGION,87,0,0.4398527693420855,112,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,1,0.4329464786985874,110,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,2,0.4316662570081904,110,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,3,0.42632032748847815,108,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,4,0.42244134694769264,107,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,5,0.4192175124363769,106,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,22,0.42748240173086005,109,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,23,0.42370536943955234,108,5,MARGARET DRIVE,86
0,CENTRAL REGION,88,0,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,1,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,2,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,3,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,4,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,5,0.4802148772130212,122,4,TANGLIN HALT,67
0,CENTRAL REGION,88,22,0.4697982105463545,119,4,TANGLIN HALT,67
0,CENTRAL REGION,88,23,0.4697982105463545,119,4,TANGLIN HALT,67
0,CENTRAL REGION,89,0,0.0,0,8,ONE NORTH,70
0,CENTRAL REGION,90,0,0.0,0,6,CLIFFORD PIER,10
0,CENTRAL REGION,91,0,0.5620915032679739,143,3,BOAT QUAY,19
0,CENTRAL REGION,91,1,0.6384803921568628,162,3,BOAT QUAY,19
0,CENTRAL REGION,91,2,0.6507352941176471,165,3,BOAT QUAY,19
0,CENTRAL REGION,91,3,0.6544117647058824,166,3,BOAT QUAY,19
0,CENTRAL REGION,91,4,0.6642156862745098,169,3,BOAT QUAY,19
0,CENTRAL REGION,91,5,0.6666666666666666,170,3,BOAT QUAY,19
0,CENTRAL REGION,91,22,0.10049019607843139,25,3,BOAT QUAY,19
0,CENTRAL REGION,91,23,0.35294117647058826,90,3,BOAT QUAY,19
0,CENTRAL REGION,92,0,0.8270676691729323,210,2,CLARKE QUAY,24
0,CENTRAL REGION,92,1,0.8853383458646616,225,2,CLARKE QUAY,24
0,CENTRAL REGION,92,2,0.924812030075188,235,2,CLARKE QUAY,24
0,CENTRAL REGION,92,3,0.9736842105263157,248,2,CLARKE QUAY,24
0,CENTRAL REGION,92,4,0.994360902255639,253,2,CLARKE QUAY,24
0,CENTRAL REGION,92,5,1.0,255,2,CLARKE QUAY,24
0,CENTRAL REGION,92,22,0.02631578947368421,6,2,CLARKE QUAY,24
0,CENTRAL REGION,92,23,0.21428571428571427,54,2,CLARKE QUAY,24
0,CENTRAL REGION,93,0,0.0,0,1,ROBERTSON QUAY,15
0,CENTRAL REGION,94,0,0.0,0,5,INSTITUTION HILL,14
0,CENTRAL REGION,95,0,0.0,0,3,LEONIE HILL,90
0,CENTRAL REGION,96,0,0.37200900106242607,94,8,HENDERSON HILL,20
0,CENTRAL REGION,96,1,0.3683570383351469,93,8,HENDERSON HILL,20
0,CENTRAL REGION,96,2,0.3831379849944671,97,8,HENDERSON HILL,20
0,CENTRAL REGION,96,3,0.3842531027039449,97,8,HENDERSON HILL,20
0,CENTRAL REGION,96,4,0.37220044097666277,94,8,HENDERSON HILL,20
0,CENTRAL REGION,96,5,0.3822681877215018,97,8,HENDERSON HILL,20
0,CENTRAL REGION,96,22,0.3903570556713898,99,8,HENDERSON HILL,20
0,CENTRAL REGION,96,23,0.3875200878669599,98,8,HENDERSON HILL,20
0,CENTRAL REGION,97,0,0.36587089239263154,93,3,REDHILL,21
0,CENTRAL REGION,97,1,0.35048627700801616,89,3,REDHILL,21
0,CENTRAL REGION,97,2,0.34664012316186227,88,3,REDHILL,21
0,CENTRAL REGION,97,3,0.33990935393109306,86,3,REDHILL,21
0,CENTRAL REGION,97,4,0.3351016616234007,85,3,REDHILL,21
0,CENTRAL REGION,97,5,0.3245522110739502,82,3,REDHILL,21
0,CENTRAL REGION,97,22,0.36770239422413337,93,3,REDHILL,21
0,CENTRAL REGION,97,23,0.3686639326856718,94,3,REDHILL,21
0,CENTRAL REGION,98,0,0.44020257385548356,112,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,1,0.45375347805880717,115,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,2,0.43884459487210137,111,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,3,0.4125648905710261,105,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,4,0.4059349663286019,103,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,5,0.3745736515680935,95,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,22,0.43456129819565953,110,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,23,0.44338147170494596,113,7,ALEXANDRA HILL,22
0,CENTRAL REGION,99,0,0.44821365647612627,114,6,MEI CHIN,89
0,CENTRAL REGION,99,1,0.48007640157416553,122,6,MEI CHIN,89
0,CENTRAL REGION,99,2,0.47211071529965576,120,6,MEI CHIN,89
0,CENTRAL REGION,99,3,0.46414502902514587,118,6,MEI CHIN,89
0,CENTRAL REGION,99,4,0.47211071529965576,120,6,MEI CHIN,89
0,CENTRAL REGION,99,5,0.46927624817947433,119,6,MEI CHIN,89
0,CENTRAL REGION,99,22,0.47724193445398416,121,6,MEI CHIN,89
0,CENTRAL REGION,99,23,0.46131056190496456,117,6,MEI CHIN,89
0,CENTRAL REGION,100,0,0.39954584189235615,101,10,DOVER,54
0,CENTRAL REGION,100,1,0.3900721296385759,99,10,DOVER,54
0,CENTRAL REGION,100,2,0.38039440271256525,97,10,DOVER,54
0,CENTRAL REGION,100,3,0.38797542902087656,98,10,DOVER,54
0,CENTRAL REGION,100,4,0.38946148778458034,99,10,DOVER,54
0,CENTRAL REGION,100,5,0.38645174555817036,98,10,DOVER,54
0,CENTRAL REGION,100,22,0.45477703047763013,115,10,DOVER,54
0,CENTRAL REGION,100,23,0.42720700647260473,108,10,DOVER,54
0,CENTRAL REGION,101,0,0.0,0,5,RAFFLES PLACE,5
0,CENTRAL REGION,102,0,0.0,0,4,PHILLIP,4
0,CENTRAL REGION,103,0,0.75,191,4,CHINA SQUARE,6
0,CENTRAL REGION,103,1,0.90625,231,4,CHINA SQUARE,6
0,CENTRAL REGION,103,2,0.734375,187,4,CHINA SQUARE,6
0,CENTRAL REGION,103,3,0.703125,179,4,CHINA SQUARE,6
0,CENTRAL REGION,103,4,0.734375,187,4,CHINA SQUARE,6
0,CENTRAL REGION,103,5,0.421875,107,4,CHINA SQUARE,6
0,CENTRAL REGION,103,22,0.15625,39,4,CHINA SQUARE,6
0,CENTRAL REGION,103,23,0.75,191,4,CHINA SQUARE,6
0,CENTRAL REGION,104,0,0.4481779900356011,114,10,TIONG BAHRU,7
0,CENTRAL REGION,104,1,0.44133275194036303,112,10,TIONG BAHRU,7
0,CENTRAL REGION,104,2,0.42064822813083924,107,10,TIONG BAHRU,7
0,CENTRAL REGION,104,3,0.38939822813083924,99,10,TIONG BAHRU,7
0,CENTRAL REGION,104,4,0.38432010313083925,98,10,TIONG BAHRU,7
0,CENTRAL REGION,104,5,0.3721363233689345,94,10,TIONG BAHRU,7
0,CENTRAL REGION,104,22,0.39851281146417256,101,10,TIONG BAHRU,7
0,CENTRAL REGION,104,23,0.4299116209879821,109,10,TIONG BAHRU,7
0,CENTRAL REGION,105,0,0.39393242795471556,100,4,TIONG BAHRU STATION,9
0,CENTRAL REGION,105,1,0.38986544230878256,99,4,TIONG BAHRU STATION,9
0,CENTRAL REGION,105,2,0.3747537995655608,95,4,TIONG BAHRU STATION,9
0,CENTRAL REGION,105,3,0.3724411998845401,94,4,TIONG BAHRU STATION,9
0,CENTRAL REGION,105,4,0.37527214087337585,95,4,TIONG BAHRU STATION,9
0,CENTRAL REGION,105,5,0.42036783465328015,107,4,TIONG BAHRU STATION,9
0,CENTRAL REGION,105,22,0.47120515522744283,120,4,TIONG BAHRU STATION,9
0,CENTRAL REGION,105,23,0.4234778825001701,107,4,TIONG BAHRU STATION,9
0,CENTRAL REGION,106,0,0.0,0,5,SINGAPORE GENERAL HOSPITAL,46
0,CENTRAL REGION,107,0,0.49369646311135673,125,2,BUKIT MERAH,2
0,CENTRAL REGION,107,1,0.48997622501611865,124,2,BUKIT MERAH,2
0,CENTRAL REGION,107,2,0.4959286059684996,126,2,BUKIT MERAH,2
0,CENTRAL REGION,107,3,0.42450003453992813,108,2,BUKIT MERAH,2
0,CENTRAL REGION,107,4,0.38580955834945196,98,2,BUKIT MERAH,2
0,CENTRAL REGION,107,5,0.40738693930183295,103,2,BUKIT MERAH,2
0,CENTRAL REGION,107,22,0.4460774154923091,113,2,BUKIT MERAH,2
0,CENTRAL REGION,107,23,0.44235717739707103,112,2,BUKIT MERAH,2
0,CENTRAL REGION,108,0,0.2846257019907302,72,12,DEPOT ROAD,1
0,CENTRAL REGION,108,1,0.25618239871865983,65,12,DEPOT ROAD,1
0,CENTRAL REGION,108,2,0.2443368242018524,62,12,DEPOT ROAD,1
0,CENTRAL REGION,108,3,0.2942161115811398,75,12,DEPOT ROAD,1
0,CENTRAL REGION,108,4,0.31384556888182996,80,12,DEPOT ROAD,1
0,CENTRAL REGION,108,5,0.3243947799447397,82,12,DEPOT ROAD,1
0,CENTRAL REGION,108,22,0.5750516740847119,146,12,DEPOT ROAD,1
0,CENTRAL REGION,108,23,0.5147083644263338,131,12,DEPOT ROAD,1
0,CENTRAL REGION,109,0,0.0,0,7,QUEENSWAY,26
0,CENTRAL REGION,110,0,0.0,0,11,NATIONAL UNIVERSITY OF S'PORE,51
0,CENTRAL REGION,111,0,0.0,0,1,MARINA SOUTH,11
0,CENTRAL REGION,112,0,0.0,0,12,BAYFRONT SUBZONE,8
0,CENTRAL REGION,113,0,0.0,0,8,CECIL,41
0,CENTRAL REGION,114,0,0.0,0,7,MAXWELL,40
0,CENTRAL REGION,115,0,0.5653233774603723,144,3,CHINATOWN,3
0,CENTRAL REGION,115,1,0.5379367016361964,137,3,CHINATOWN,3
0,CENTRAL REGION,115,2,0.5354657613369999,136,3,CHINATOWN,3
0,CENTRAL REGION,115,3,0.662160429588916,168,3,CHINATOWN,3
0,CENTRAL REGION,115,4,0.6384588816620529,162,3,CHINATOWN,3
0,CENTRAL REGION,115,5,0.5770518669330844,147,3,CHINATOWN,3
0,CENTRAL REGION,115,22,0.3157780852055393,80,3,CHINATOWN,3
0,CENTRAL REGION,115,23,0.529850816420041,135,3,CHINATOWN,3
0,CENTRAL REGION,116,0,0.41811414392059554,106,1,PEARL'S HILL,18
0,CENTRAL REGION,116,1,0.40795595533498763,104,1,PEARL'S HILL,18
0,CENTRAL REGION,116,2,0.40609491315136476,103,1,PEARL'S HILL,18
0,CENTRAL REGION,116,3,0.41338399503722084,105,1,PEARL'S HILL,18
0,CENTRAL REGION,116,4,0.4055521091811415,103,1,PEARL'S HILL,18
0,CENTRAL REGION,116,5,0.39593672456575685,100,1,PEARL'S HILL,18
0,CENTRAL REGION,116,22,0.3957816377171216,100,1,PEARL'S HILL,18
0,CENTRAL REGION,116,23,0.4266439205955335,108,1,PEARL'S HILL,18
0,CENTRAL REGION,117,0,0.347923438428198,88,16,EVERTON PARK,38
0,CENTRAL REGION,117,1,0.3550339298886372,90,16,EVERTON PARK,38
0,CENTRAL REGION,117,2,0.35573975073213665,90,16,EVERTON PARK,38
0,CENTRAL REGION,117,3,0.35775264721174627,91,16,EVERTON PARK,38
0,CENTRAL REGION,117,4,0.3720084854829209,94,16,EVERTON PARK,38
0,CENTRAL REGION,117,5,0.37409980650069713,95,16,EVERTON PARK,38
0,CENTRAL REGION,117,22,0.33940248681805807,86,16,EVERTON PARK,38
0,CENTRAL REGION,117,23,0.34072861474310134,86,16,EVERTON PARK,38
0,CENTRAL REGION,118,0,0.2579452493131338,65,11,KAMPONG TIONG BAHRU,42
0,CENTRAL REGION,118,1,0.24080611154634093,61,11,KAMPONG TIONG BAHRU,42
0,CENTRAL REGION,118,2,0.24564177856977346,62,11,KAMPONG TIONG BAHRU,42
0,CENTRAL REGION,118,3,0.24532890502304266,62,11,KAMPONG TIONG BAHRU,42
0,CENTRAL REGION,118,4,0.2308932295402134,58,11,KAMPONG TIONG BAHRU,42
0,CENTRAL REGION,118,5,0.23519176165098,59,11,KAMPONG TIONG BAHRU,42
0,CENTRAL REGION,118,22,0.3134922044820091,79,11,KAMPONG TIONG BAHRU,42
0,CENTRAL REGION,118,23,0.28176990348931724,71,11,KAMPONG TIONG BAHRU,42
0,CENTRAL REGION,119,0,0.3070434986069661,78,14,TELOK BLANGAH WAY,39
0,CENTRAL REGION,119,1,0.3119454593912798,79,14,TELOK BLANGAH WAY,39
0,CENTRAL REGION,119,2,0.3119454593912798,79,14,TELOK BLANGAH WAY,39
0,CENTRAL REGION,119,3,0.30459251821480926,77,14,TELOK BLANGAH WAY,39
0,CENTRAL REGION,119,4,0.2996905574304955,76,14,TELOK BLANGAH WAY,39
0,CENTRAL REGION,119,5,0.31684742017559353,80,14,TELOK BLANGAH WAY,39
0,CENTRAL REGION,119,22,0.3462591848814759,88,14,TELOK BLANGAH WAY,39
0,CENTRAL REGION,119,23,0.31929840056775044,81,14,TELOK BLANGAH WAY,39
0,CENTRAL REGION,120,0,0.0,0,12,KENT RIDGE,65
0,CENTRAL REGION,121,0,0.42934782608695654,109,13,PASIR PANJANG 1,25
0,CENTRAL REGION,121,1,0.4796195652173913,122,13,PASIR PANJANG 1,25
0,CENTRAL REGION,121,2,0.485054347826087,123,13,PASIR PANJANG 1,25
0,CENTRAL REGION,121,3,0.5,127,13,PASIR PANJANG 1,25
0,CENTRAL REGION,121,4,0.49728260869565216,126,13,PASIR PANJANG 1,25
0,CENTRAL REGION,121,5,0.5,127,13,PASIR PANJANG 1,25
0,CENTRAL REGION,121,22,0.296875,75,13,PASIR PANJANG 1,25
0,CENTRAL REGION,121,23,0.2673233695652174,68,13,PASIR PANJANG 1,25
0,CENTRAL REGION,122,0,0.0,0,1,STRAITS VIEW,34
0,CENTRAL REGION,123,0,0.5,127,11,CENTRAL SUBZONE,45
0,CENTRAL REGION,123,1,0.5,127,11,CENTRAL SUBZONE,45
0,CENTRAL REGION,123,2,0.5,127,11,CENTRAL SUBZONE,45
0,CENTRAL REGION,123,3,0.5,127,11,CENTRAL SUBZONE,45
0,CENTRAL REGION,123,4,0.5,127,11,CENTRAL SUBZONE,45
0,CENTRAL REGION,123,5,0.5,127,11,CENTRAL SUBZONE,45
0,CENTRAL REGION,123,22,0.5,127,11,CENTRAL SUBZONE,45
0,CENTRAL REGION,123,23,0.5,127,11,CENTRAL SUBZONE,45
0,CENTRAL REGION,124,0,0.5,127,9,TANJONG PAGAR,37
0,CENTRAL REGION,124,1,0.5,127,9,TANJONG PAGAR,37
0,CENTRAL REGION,124,2,0.4991379310344828,127,9,TANJONG PAGAR,37
0,CENTRAL REGION,124,3,0.5,127,9,TANJONG PAGAR,37
0,CENTRAL REGION,124,4,0.5,127,9,TANJONG PAGAR,37
0,CENTRAL REGION,124,5,0.4982758620689655,127,9,TANJONG PAGAR,37
0,CENTRAL REGION,124,22,0.4982758620689655,127,9,TANJONG PAGAR,37
0,CENTRAL REGION,124,23,0.4956896551724138,126,9,TANJONG PAGAR,37
0,CENTRAL REGION,125,0,0.0,0,10,ANSON,33
0,CENTRAL REGION,126,0,0.0,0,2,PEOPLE'S PARK,299
0,CENTRAL REGION,127,0,0.42891037433573437,109,15,TELOK BLANGAH RISE,36
0,CENTRAL REGION,127,1,0.42166088040860894,107,15,TELOK BLANGAH RISE,36
0,CENTRAL REGION,127,2,0.41098274275678703,104,15,TELOK BLANGAH RISE,36
0,CENTRAL REGION,127,3,0.4022909411373538,102,15,TELOK BLANGAH RISE,36
0,CENTRAL REGION,127,4,0.3966608804086089,101,15,TELOK BLANGAH RISE,36
0,CENTRAL REGION,127,5,0.3985713055098235,101,15,TELOK BLANGAH RISE,36
0,CENTRAL REGION,127,22,0.4864761638094186,124,15,TELOK BLANGAH RISE,36
0,CENTRAL REGION,127,23,0.47512747959889234,121,15,TELOK BLANGAH RISE,36
0,CENTRAL REGION,128,0,0.2754921557977954,70,13,TELOK BLANGAH DRIVE,43
0,CENTRAL REGION,128,1,0.2971020991411219,75,13,TELOK BLANGAH DRIVE,43
0,CENTRAL REGION,128,2,0.27900930867082935,71,13,TELOK BLANGAH DRIVE,43
0,CENTRAL REGION,128,3,0.3039759620771586,77,13,TELOK BLANGAH DRIVE,43
0,CENTRAL REGION,128,4,0.3276734881967912,83,13,TELOK BLANGAH DRIVE,43
0,CENTRAL REGION,128,5,0.34593299254464766,88,13,TELOK BLANGAH DRIVE,43
0,CENTRAL REGION,128,22,0.4674317694904492,119,13,TELOK BLANGAH DRIVE,43
0,CENTRAL REGION,128,23,0.41792820641610495,106,13,TELOK BLANGAH DRIVE,43
0,CENTRAL REGION,129,0,0.47368421052631576,120,14,PASIR PANJANG 2,44
0,CENTRAL REGION,129,1,0.47368421052631576,120,14,PASIR PANJANG 2,44
0,CENTRAL REGION,129,2,0.47368421052631576,120,14,PASIR PANJANG 2,44
0,CENTRAL REGION,129,3,0.47368421052631576,120,14,PASIR PANJANG 2,44
0,CENTRAL REGION,129,4,0.47368421052631576,120,14,PASIR PANJANG 2,44
0,CENTRAL REGION,129,5,0.4671052631578947,119,14,PASIR PANJANG 2,44
