region_no,region_n,led_no,hour,avail_norm,led_val,subzone_no,subzone_n,subzone_kml
0,CENTRAL REGION,72,21,0.578933945187649,147,3,SOMERSET,79
0,CENTRAL REGION,72,22,0.7992425290153673,203,3,SOMERSET,79
0,CENTRAL REGION,72,23,0.8488075226080058,216,3,SOMERSET,79
0,CENTRAL REGION,73,0,0.0,0,1,ONE TREE HILL,52
0,CENTRAL REGION,74,0,0.0,0,2,CHATSWORTH,81
0,CENTRAL REGION,75,0,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,1,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,2,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,3,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,4,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,5,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,6,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,7,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,8,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,9,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,10,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,11,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,12,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,13,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,14,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,15,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,16,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,17,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,18,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,19,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,20,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,21,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,22,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,75,23,0.47531104891879705,121,3,COMMONWEALTH,53
0,CENTRAL REGION,76,0,0.5912321990452092,150,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,1,0.5850348227845699,149,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,2,0.5827265375310182,148,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,3,0.5682662688439527,144,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,4,0.5549614661766309,141,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,5,0.556013120398509,141,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,6,0.5380027138284978,137,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,7,0.496761825970058,126,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,8,0.49008023184202526,124,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,9,0.46039303348719,117,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,10,0.41543650136263705,105,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,11,0.4079155501290777,104,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,12,0.40106300591751093,102,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,13,0.44475522063709244,113,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,14,0.469978257699203,119,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,15,0.49123355081863224,125,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,16,0.47412430699340496,120,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,17,0.46962170869280356,119,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,18,0.4814314906739817,122,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,19,0.47121816379954645,120,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,20,0.5121428810471274,130,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,21,0.5295020651664578,135,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,22,0.5580133995634741,142,2,HOLLAND DRIVE,227
0,CENTRAL REGION,76,23,0.5725340939415741,145,2,HOLLAND DRIVE,227
0,CENTRAL REGION,77,0,0.0,0,9,SINGAPORE POLYTECHNIC,127
0,CENTRAL REGION,78,0,0.0,0,1,MARINA EAST,13
0,CENTRAL REGION,79,0,0.9789106976573592,249,3,MARINA CENTRE,77
0,CENTRAL REGION,79,1,0.9936192853225491,253,3,MARINA CENTRE,77
0,CENTRAL REGION,79,2,0.9964634507593143,254,3,MARINA CENTRE,77
0,CENTRAL REGION,79,3,0.997787145006396,254,3,MARINA CENTRE,77
0,CENTRAL REGION,79,4,0.9918891681244947,252,3,MARINA CENTRE,77
0,CENTRAL REGION,79,5,0.9887903230132362,252,3,MARINA CENTRE,77
0,CENTRAL REGION,79,6,0.9801782280786189,249,3,MARINA CENTRE,77
0,CENTRAL REGION,79,7,0.8514672592872767,217,3,MARINA CENTRE,77
0,CENTRAL REGION,79,8,0.7021211432035066,179,3,MARINA CENTRE,77
0,CENTRAL REGION,79,9,0.5003161871931733,127,3,MARINA CENTRE,77
0,CENTRAL REGION,79,10,0.3375105897411829,86,3,MARINA CENTRE,77
0,CENTRAL REGION,79,11,0.2321307094654797,59,3,MARINA CENTRE,77
0,CENTRAL REGION,79,12,0.10869153336975534,27,3,MARINA CENTRE,77
0,CENTRAL REGION,79,13,0.05661481549916149,14,3,MARINA CENTRE,77
0,CENTRAL REGION,79,14,0.10174190831789728,25,3,MARINA CENTRE,77
0,CENTRAL REGION,79,15,0.12398825124173207,31,3,MARINA CENTRE,77
0,CENTRAL REGION,79,16,0.1697638599989219,43,3,MARINA CENTRE,77
0,CENTRAL REGION,79,17,0.2938170057066126,74,3,MARINA CENTRE,77
0,CENTRAL REGION,79,18,0.4231245132238171,107,3,MARINA CENTRE,77
0,CENTRAL REGION,79,19,0.4742159901289142,120,3,MARINA CENTRE,77
0,CENTRAL REGION,79,20,0.6165781073166335,157,3,MARINA CENTRE,77
0,CENTRAL REGION,79,21,0.773713364419094,197,3,MARINA CENTRE,77
0,CENTRAL REGION,79,22,0.909690567317786,231,3,MARINA CENTRE,77
0,CENTRAL REGION,79,23,0.9628652788261578,245,3,MARINA CENTRE,77
0,CENTRAL REGION,80,0,0.9746519711296743,248,2,CITY HALL,88
0,CENTRAL REGION,80,1,0.9858531584657547,251,2,CITY HALL,88
0,CENTRAL REGION,80,2,0.9870467043322964,251,2,CITY HALL,88
0,CENTRAL REGION,80,3,0.994735511788733,253,2,CITY HALL,88
0,CENTRAL REGION,80,4,0.993480604497408,253,2,CITY HALL,88
0,CENTRAL REGION,80,5,0.995744168293069,253,2,CITY HALL,88
0,CENTRAL REGION,80,6,0.9935680470241207,253,2,CITY HALL,88
0,CENTRAL REGION,80,7,0.9799218515572771,249,2,CITY HALL,88
0,CENTRAL REGION,80,8,0.9225215900847127,235,2,CITY HALL,88
0,CENTRAL REGION,80,9,0.7641490196401494,194,2,CITY HALL,88
0,CENTRAL REGION,80,10,0.5833086626953993,148,2,CITY HALL,88
0,CENTRAL REGION,80,11,0.33871367930392476,86,2,CITY HALL,88
0,CENTRAL REGION,80,12,0.13816373564759268,35,2,CITY HALL,88
0,CENTRAL REGION,80,13,0.06948394367730182,17,2,CITY HALL,88
0,CENTRAL REGION,80,14,0.11018137818059631,28,2,CITY HALL,88
0,CENTRAL REGION,80,15,0.20575627207126512,52,2,CITY HALL,88
0,CENTRAL REGION,80,16,0.29238522318033916,74,2,CITY HALL,88
0,CENTRAL REGION,80,17,0.3551742497205284,90,2,CITY HALL,88
0,CENTRAL REGION,80,18,0.4260315671827717,108,2,CITY HALL,88
0,CENTRAL REGION,80,19,0.41825476799240296,106,2,CITY HALL,88
0,CENTRAL REGION,80,20,0.5578358202434786,142,2,CITY HALL,88
0,CENTRAL REGION,80,21,0.7588955842241725,193,2,CITY HALL,88
0,CENTRAL REGION,80,22,0.9046137088612588,230,2,CITY HALL,88
0,CENTRAL REGION,80,23,0.956690298803677,243,2,CITY HALL,88
0,CENTRAL REGION,81,0,0.9032258064516129,230,3,BRAS BASAH,78
0,CENTRAL REGION,81,1,0.9354838709677419,238,3,BRAS BASAH,78
0,CENTRAL REGION,81,2,0.9354838709677419,238,3,BRAS BASAH,78
0,CENTRAL REGION,81,3,0.9435483870967741,240,3,BRAS BASAH,78
0,CENTRAL REGION,81,4,0.967741935483871,246,3,BRAS BASAH,78
0,CENTRAL REGION,81,5,0.967741935483871,246,3,BRAS BASAH,78
0,CENTRAL REGION,81,6,0.9596774193548387,244,3,BRAS BASAH,78
0,CENTRAL REGION,81,7,0.9919354838709677,252,3,BRAS BASAH,78
0,CENTRAL REGION,81,8,0.9435483870967742,240,3,BRAS BASAH,78
0,CENTRAL REGION,81,9,0.4274193548387097,108,3,BRAS BASAH,78
0,CENTRAL REGION,81,10,0.20967741935483872,53,3,BRAS BASAH,78
0,CENTRAL REGION,81,11,0.16129032258064516,41,3,BRAS BASAH,78
0,CENTRAL REGION,81,12,0.12903225806451613,32,3,BRAS BASAH,78
0,CENTRAL REGION,81,13,0.1935483870967742,49,3,BRAS BASAH,78
0,CENTRAL REGION,81,14,0.1935483870967742,49,3,BRAS BASAH,78
0,CENTRAL REGION,81,15,0.056451612903225805,14,3,BRAS BASAH,78
0,CENTRAL REGION,81,16,0.13709677419354838,34,3,BRAS BASAH,78
0,CENTRAL REGION,81,17,0.27419354838709675,69,3,BRAS BASAH,78
0,CENTRAL REGION,81,18,0.10483870967741934,26,3,BRAS BASAH,78
0,CENTRAL REGION,81,19,0.20161290322580644,51,3,BRAS BASAH,78
0,CENTRAL REGION,81,20,0.45967741935483875,117,3,BRAS BASAH,78
0,CENTRAL REGION,81,21,0.5725806451612904,146,3,BRAS BASAH,78
0,CENTRAL REGION,81,22,0.8387096774193548,213,3,BRAS BASAH,78
0,CENTRAL REGION,81,23,1.0,255,3,BRAS BASAH,78
0,CENTRAL REGION,82,0,0.4959677419354839,126,2,FORT CANNING,17
0,CENTRAL REGION,82,1,0.5,127,2,FORT CANNING,17
0,CENTRAL REGION,82,2,0.5,127,2,FORT CANNING,17
0,CENTRAL REGION,82,3,0.5,127,2,FORT CANNING,17
0,CENTRAL REGION,82,4,0.5,127,2,FORT CANNING,17
0,CENTRAL REGION,82,5,0.5,127,2,FORT CANNING,17
0,CENTRAL REGION,82,6,0.47177419354838707,120,2,FORT CANNING,17
0,CENTRAL REGION,82,7,0.45161290322580644,115,2,FORT CANNING,17
0,CENTRAL REGION,82,8,0.4153225806451613,105,2,FORT CANNING,17
0,CENTRAL REGION,82,9,0.42338709677419356,107,2,FORT CANNING,17
0,CENTRAL REGION,82,10,0.3790322580645161,96,2,FORT CANNING,17
0,CENTRAL REGION,82,11,0.3709677419354839,94,2,FORT CANNING,17
0,CENTRAL REGION,82,12,0.4274193548387097,108,2,FORT CANNING,17
0,CENTRAL REGION,82,13,0.4032258064516129,102,2,FORT CANNING,17
0,CENTRAL REGION,82,14,0.4475806451612903,114,2,FORT CANNING,17
0,CENTRAL REGION,82,15,0.407258064516129,103,2,FORT CANNING,17
0,CENTRAL REGION,82,16,0.3346774193548387,85,2,FORT CANNING,17
0,CENTRAL REGION,82,17,0.3346774193548387,85,2,FORT CANNING,17
0,CENTRAL REGION,82,18,0.31048387096774194,79,2,FORT CANNING,17
0,CENTRAL REGION,82,19,0.3629032258064516,92,2,FORT CANNING,17
0,CENTRAL REGION,82,20,0.4153225806451613,105,2,FORT CANNING,17
0,CENTRAL REGION,82,21,0.4596774193548387,117,2,FORT CANNING,17
0,CENTRAL REGION,82,22,0.47177419354838707,120,2,FORT CANNING,17
0,CENTRAL REGION,82,23,0.5,127,2,FORT CANNING,17
0,CENTRAL REGION,83,0,0.0,0,4,OXLEY,87
0,CENTRAL REGION,84,0,0.0,0,2,PATERSON,49
0,CENTRAL REGION,85,0,0.4584584170793308,116,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,1,0.4584808862620696,116,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,2,0.4520168341989549,115,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,3,0.4448160346344587,113,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,4,0.44008612204427566,112,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,5,0.4408280265087341,112,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,6,0.4463745704510051,113,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,7,0.462002889455712,117,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,8,0.4969637731737156,126,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,9,0.5349930571232338,136,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,10,0.4948072658921171,126,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,11,0.4569688044308735,116,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,12,0.41002237125465996,104,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,13,0.39184955950500777,99,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,14,0.46012862356701995,117,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,15,0.4922004983179113,125,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,16,0.5240692727597963,133,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,17,0.5384737346877475,137,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,18,0.5202332239471629,132,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,19,0.43545580252229865,111,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,20,0.4683148355031398,119,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,21,0.5014093740498552,127,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,22,0.47196777717938343,120,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,23,0.4558111232073867,116,9,BUKIT HO SWEE,23
0,CENTRAL REGION,86,0,0.0,0,6,ALEXANDRA NORTH,66
0,CENTRAL REGION,87,0,0.4004387784705084,102,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,1,0.40098135093427656,102,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,2,0.400784792963262,102,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,3,0.40016586713206,102,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,4,0.40026257429318535,102,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,5,0.40016144471091764,102,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,6,0.40131665570836006,102,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,7,0.40773593320196627,103,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,8,0.4175218453929295,106,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,9,0.4227552746341913,107,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,10,0.4202688615907131,107,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,11,0.42017636372200035,107,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,12,0.4115012784705084,104,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,13,0.41600106534177866,106,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,14,0.426415014617141,108,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,15,0.41495535033354064,105,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,16,0.4235371906614718,108,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,17,0.4243819796640293,108,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,18,0.43218920472796796,110,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,19,0.42058461180384177,107,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,20,0.41023454786522284,104,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,21,0.40343712672285287,102,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,22,0.40380999543555535,102,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,23,0.402851662102222,102,5,MARGARET DRIVE,86
0,CENTRAL REGION,88,0,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,1,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,2,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,3,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,4,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,5,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,6,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,7,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,8,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,9,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,10,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,11,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,12,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,13,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,14,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,15,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,16,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,17,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,18,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,19,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,20,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,21,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,22,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,88,23,0.4836870994352434,123,4,TANGLIN HALT,67
0,CENTRAL REGION,89,0,0.0,0,8,ONE NORTH,70
0,CENTRAL REGION,90,0,0.0,0,6,CLIFFORD PIER,10
0,CENTRAL REGION,91,0,0.6020679770679771,153,3,BOAT QUAY,19
0,CENTRAL REGION,91,1,0.60995085995086,155,3,BOAT QUAY,19
0,CENTRAL REGION,91,2,0.6133292383292384,156,3,BOAT QUAY,19
0,CENTRAL REGION,91,3,0.620085995085995,158,3,BOAT QUAY,19
0,CENTRAL REGION,91,4,0.6363636363636364,162,3,BOAT QUAY,19
0,CENTRAL REGION,91,5,0.6363636363636364,162,3,BOAT QUAY,19
0,CENTRAL REGION,91,6,0.6439393939393939,164,3,BOAT QUAY,19
0,CENTRAL REGION,91,7,0.6246928746928747,159,3,BOAT QUAY,19
0,CENTRAL REGION,91,8,0.4746109746109746,121,3,BOAT QUAY,19
0,CENTRAL REGION,91,9,0.355036855036855,90,3,BOAT QUAY,19
0,CENTRAL REGION,91,10,0.13953726453726453,35,3,BOAT QUAY,19
0,CENTRAL REGION,91,11,0.10821048321048321,27,3,BOAT QUAY,19
0,CENTRAL REGION,91,12,0.032862407862407864,8,3,BOAT QUAY,19
0,CENTRAL REGION,91,13,0.0819000819000819,20,3,BOAT QUAY,19
0,CENTRAL REGION,91,14,0.06296068796068796,16,3,BOAT QUAY,19
0,CENTRAL REGION,91,15,0.054770679770679766,13,3,BOAT QUAY,19
0,CENTRAL REGION,91,16,0.07821457821457821,19,3,BOAT QUAY,19
0,CENTRAL REGION,91,17,0.12172399672399671,31,3,BOAT QUAY,19
0,CENTRAL REGION,91,18,0.046785421785421784,11,3,BOAT QUAY,19
0,CENTRAL REGION,91,19,0.06122031122031122,15,3,BOAT QUAY,19
0,CENTRAL REGION,91,20,0.09971334971334972,25,3,BOAT QUAY,19
0,CENTRAL REGION,91,21,0.24774774774774774,63,3,BOAT QUAY,19
0,CENTRAL REGION,91,22,0.4822891072891073,122,3,BOAT QUAY,19
0,CENTRAL REGION,91,23,0.5898853398853399,150,3,BOAT QUAY,19
0,CENTRAL REGION,92,0,0.6965517241379311,177,2,CLARKE QUAY,24
0,CENTRAL REGION,92,1,0.8344827586206897,212,2,CLARKE QUAY,24
0,CENTRAL REGION,92,2,0.9120689655172414,232,2,CLARKE QUAY,24
0,CENTRAL REGION,92,3,0.9465517241379311,241,2,CLARKE QUAY,24
0,CENTRAL REGION,92,4,0.9603448275862069,244,2,CLARKE QUAY,24
0,CENTRAL REGION,92,5,0.9896551724137931,252,2,CLARKE QUAY,24
0,CENTRAL REGION,92,6,0.9879310344827585,251,2,CLARKE QUAY,24
0,CENTRAL REGION,92,7,0.9224137931034483,235,2,CLARKE QUAY,24
0,CENTRAL REGION,92,8,0.7551724137931035,192,2,CLARKE QUAY,24
0,CENTRAL REGION,92,9,0.49137931034482757,125,2,CLARKE QUAY,24
0,CENTRAL REGION,92,10,0.3448275862068966,87,2,CLARKE QUAY,24
0,CENTRAL REGION,92,11,0.24482758620689654,62,2,CLARKE QUAY,24
0,CENTRAL REGION,92,12,0.08793103448275862,22,2,CLARKE QUAY,24
0,CENTRAL REGION,92,13,0.06034482758620689,15,2,CLARKE QUAY,24
0,CENTRAL REGION,92,14,0.022413793103448276,5,2,CLARKE QUAY,24
0,CENTRAL REGION,92,15,0.07413793103448275,18,2,CLARKE QUAY,24
0,CENTRAL REGION,92,16,0.09482758620689655,24,2,CLARKE QUAY,24
0,CENTRAL REGION,92,17,0.1793103448275862,45,2,CLARKE QUAY,24
0,CENTRAL REGION,92,18,0.2103448275862069,53,2,CLARKE QUAY,24
0,CENTRAL REGION,92,19,0.23275862068965517,59,2,CLARKE QUAY,24
0,CENTRAL REGION,92,20,0.28620689655172415,72,2,CLARKE QUAY,24
0,CENTRAL REGION,92,21,0.39655172413793105,101,2,CLARKE QUAY,24
0,CENTRAL REGION,92,22,0.6120689655172413,156,2,CLARKE QUAY,24
0,CENTRAL REGION,92,23,0.7482758620689656,190,2,CLARKE QUAY,24
0,CENTRAL REGION,93,0,0.0,0,1,ROBERTSON QUAY,15
0,CENTRAL REGION,94,0,0.0,0,5,INSTITUTION HILL,14
0,CENTRAL REGION,95,0,0.0,0,3,LEONIE HILL,90
0,CENTRAL REGION,96,0,0.3575590607790465,91,8,HENDERSON HILL,20
0,CENTRAL REGION,96,1,0.36667807902230387,93,8,HENDERSON HILL,20
0,CENTRAL REGION,96,2,0.3565275952451648,90,8,HENDERSON HILL,20
0,CENTRAL REGION,96,3,0.365036720694598,93,8,HENDERSON HILL,20
0,CENTRAL REGION,96,4,0.36396520248325376,92,8,HENDERSON HILL,20
0,CENTRAL REGION,96,5,0.36282773315436206,92,8,HENDERSON HILL,20
0,CENTRAL REGION,96,6,0.3636205467592302,92,8,HENDERSON HILL,20
0,CENTRAL REGION,96,7,0.3715256739607833,94,8,HENDERSON HILL,20
0,CENTRAL REGION,96,8,0.3827916503435432,97,8,HENDERSON HILL,20
0,CENTRAL REGION,96,9,0.38823897825009696,99,8,HENDERSON HILL,20
0,CENTRAL REGION,96,10,0.3693143228115128,94,8,HENDERSON HILL,20
0,CENTRAL REGION,96,11,0.36969836286147956,94,8,HENDERSON HILL,20
0,CENTRAL REGION,96,12,0.36704699704230376,93,8,HENDERSON HILL,20
0,CENTRAL REGION,96,13,0.36869919771933013,94,8,HENDERSON HILL,20
0,CENTRAL REGION,96,14,0.3744463490366613,95,8,HENDERSON HILL,20
0,CENTRAL REGION,96,15,0.3810861495873262,97,8,HENDERSON HILL,20
0,CENTRAL REGION,96,16,0.39418589978354485,100,8,HENDERSON HILL,20
0,CENTRAL REGION,96,17,0.39781900105347473,101,8,HENDERSON HILL,20
0,CENTRAL REGION,96,18,0.3952937362023783,100,8,HENDERSON HILL,20
0,CENTRAL REGION,96,19,0.3725891109092892,95,8,HENDERSON HILL,20
0,CENTRAL REGION,96,20,0.3488152340887718,88,8,HENDERSON HILL,20
0,CENTRAL REGION,96,21,0.34841384534282127,88,8,HENDERSON HILL,20
0,CENTRAL REGION,96,22,0.352539559246697,89,8,HENDERSON HILL,20
0,CENTRAL REGION,96,23,0.35308841024695375,90,8,HENDERSON HILL,20
0,CENTRAL REGION,97,0,0.3334075224292615,85,3,REDHILL,21
0,CENTRAL REGION,97,1,0.3336268206748756,85,3,REDHILL,21
0,CENTRAL REGION,97,2,0.3336268206748756,85,3,REDHILL,21
0,CENTRAL REGION,97,3,0.3336268206748756,85,3,REDHILL,21
0,CENTRAL REGION,97,4,0.33296892593803346,84,3,REDHILL,21
0,CENTRAL REGION,97,5,0.32770338436671387,83,3,REDHILL,21
0,CENTRAL REGION,97,6,0.32982247284878863,84,3,REDHILL,21
0,CENTRAL REGION,97,7,0.33442773600668335,85,3,REDHILL,21
0,CENTRAL REGION,97,8,0.3364014202172097,85,3,REDHILL,21
0,CENTRAL REGION,97,9,0.3429803675856308,87,3,REDHILL,21
0,CENTRAL REGION,97,10,0.350655806182122,89,3,REDHILL,21
0,CENTRAL REGION,97,11,0.357454051796157,91,3,REDHILL,21
0,CENTRAL REGION,97,12,0.34692773600668336,88,3,REDHILL,21
0,CENTRAL REGION,97,13,0.34473475355054306,87,3,REDHILL,21
0,CENTRAL REGION,97,14,0.35811194653299916,91,3,REDHILL,21
0,CENTRAL REGION,97,15,0.3684189640768588,93,3,REDHILL,21
0,CENTRAL REGION,97,16,0.3714891395154553,94,3,REDHILL,21
0,CENTRAL REGION,97,17,0.36381370091896403,92,3,REDHILL,21
0,CENTRAL REGION,97,18,0.35175229741019215,89,3,REDHILL,21
0,CENTRAL REGION,97,19,0.34495405179615707,87,3,REDHILL,21
0,CENTRAL REGION,97,20,0.3396908939014202,86,3,REDHILL,21
0,CENTRAL REGION,97,21,0.3478049289891395,88,3,REDHILL,21
0,CENTRAL REGION,97,22,0.34736633249791143,88,3,REDHILL,21
0,CENTRAL REGION,97,23,0.34078738512949036,86,3,REDHILL,21
0,CENTRAL REGION,98,0,0.4729851171739399,120,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,1,0.4545996975018663,115,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,2,0.46327037196763277,118,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,3,0.4640755319440014,118,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,4,0.4629064966577128,118,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,5,0.448093301629157,114,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,6,0.4545517921256172,115,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,7,0.44690609430635825,113,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,8,0.44889194195448867,114,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,9,0.45241781163349154,115,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,10,0.445624825644474,113,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,11,0.414227104448871,105,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,12,0.3699381807692499,94,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,13,0.36817092565174847,93,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,14,0.4229300145011199,107,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,15,0.4360974767519468,111,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,16,0.4343841333413679,110,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,17,0.42038112120602483,107,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,18,0.4001932380988279,102,7,ALEXANDRA HILL,22
