region_no,region_n,led_no,hour,avail_norm,carpark_led_val,crowd_mean,subway_led_val,subzone_no,subzone_n,subzone_kml
0,CENTRAL REGION,79,1,0.9788592922712999,5,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,2,0.986560937070721,3,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,3,0.9918654593162979,2,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,4,0.9969314557063506,0,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,5,0.9926162249561706,1,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,6,0.9715056713936969,7,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,7,0.830771587038263,43,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,8,0.6435400439668877,90,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,9,0.4197919636562363,147,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,10,0.2114159671594904,201,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,11,0.12768085853422687,222,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,12,0.07244190268143832,236,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,13,0.07667879756151251,235,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,14,0.09036227969495378,231,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,15,0.09548022239386039,230,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,16,0.12406592301266081,223,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,17,0.2743402980824007,185,0.1111111111111111,28,3,MARINA CENTRE,77
0,CENTRAL REGION,79,18,0.3887140452289951,155,0.1111111111111111,28,3,MARINA CENTRE,77
0,CENTRAL REGION,79,19,0.4290714092953455,145,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,20,0.5263091180648926,120,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,21,0.6974984206615199,77,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,22,0.8478502545805309,38,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,79,23,0.8866241364550523,28,0.0,0,3,MARINA CENTRE,77
0,CENTRAL REGION,80,0,0.9570548267549625,10,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,1,0.9715798824062446,7,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,2,0.9889639871912813,2,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,3,0.9939536904872002,1,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,4,0.9894629778019528,2,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,5,0.9811723260005062,4,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,6,0.979301193602374,5,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,7,0.9681944632044429,8,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,8,0.8880747810049031,28,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,9,0.6882293709985431,79,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,10,0.47589634259124053,133,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,11,0.3113137343065006,175,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,12,0.19478998333706507,205,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,13,0.13732549652138923,219,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,14,0.14208310821335046,218,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,15,0.1554287683868267,215,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,16,0.22590517753651407,197,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,17,0.30640226527489783,176,0.3333333333333333,85,2,CITY HALL,88
0,CENTRAL REGION,80,18,0.4117304040153293,150,0.5555555555555556,141,2,CITY HALL,88
0,CENTRAL REGION,80,19,0.2884281458590903,181,0.3333333333333333,85,2,CITY HALL,88
0,CENTRAL REGION,80,20,0.3283407061817812,171,0.14814814814814814,37,2,CITY HALL,88
0,CENTRAL REGION,80,21,0.5350200245238814,118,0.1111111111111111,28,2,CITY HALL,88
0,CENTRAL REGION,80,22,0.7687913328400975,58,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,80,23,0.935279652763581,16,0.0,0,2,CITY HALL,88
0,CENTRAL REGION,81,0,1.0,0,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,1,1.0,0,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,2,1.0,0,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,3,1.0,0,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,4,1.0,0,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,5,1.0,0,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,6,1.0,0,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,7,0.9878048780487805,3,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,8,0.8475609756097561,38,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,9,0.6463414634146342,90,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,10,0.2134146341463415,200,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,11,0.06707317073170732,237,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,12,0.12195121951219512,223,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,13,0.23170731707317074,195,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,14,0.09146341463414634,231,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,15,0.07926829268292683,234,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,16,0.13414634146341464,220,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,17,0.36585365853658536,161,0.08333333333333333,21,3,BRAS BASAH,78
0,CENTRAL REGION,81,18,0.3780487804878049,158,0.08333333333333333,21,3,BRAS BASAH,78
0,CENTRAL REGION,81,19,0.27439024390243905,185,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,20,0.39024390243902435,155,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,21,0.5914634146341463,104,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,22,0.8597560975609756,35,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,81,23,0.9329268292682926,17,0.0,0,3,BRAS BASAH,78
0,CENTRAL REGION,82,0,0.4523809523809524,139,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,1,0.4523809523809524,139,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,2,0.47619047619047616,133,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,3,0.5,127,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,4,0.5,127,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,5,0.5,127,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,6,0.5,127,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,7,0.4107142857142857,150,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,8,0.3214285714285714,173,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,9,0.2857142857142857,182,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,10,0.11309523809523808,226,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,11,0.18452380952380953,207,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,12,0.30357142857142855,177,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,13,0.35714285714285715,163,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,14,0.4107142857142857,150,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,15,0.3988095238095238,153,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,16,0.43452380952380953,144,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,17,0.31547619047619047,174,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,18,0.25595238095238093,189,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,19,0.375,159,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,20,0.4523809523809524,139,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,21,0.44047619047619047,142,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,22,0.4583333333333333,138,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,82,23,0.4880952380952381,130,0.0,0,2,FORT CANNING,17
0,CENTRAL REGION,83,0,0.0,0,0.0,0,4,OXLEY,87
0,CENTRAL REGION,84,0,0.0,0,0.0,0,2,PATERSON,49
0,CENTRAL REGION,85,0,0.4110019133508126,150,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,1,0.4105469599308094,150,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,2,0.4109049398322788,150,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,3,0.41268951574770035,149,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,4,0.41220343538619847,149,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,5,0.4096340381546111,150,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,6,0.41278209455308174,149,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,7,0.42114875225575943,147,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,8,0.43289698838101215,144,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,9,0.4314929919163428,144,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,10,0.38850664508303984,155,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,11,0.3540502062780238,164,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,12,0.34741753266888964,166,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,13,0.40613272060635186,151,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,14,0.45284089391929205,139,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,15,0.448379103603723,140,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,16,0.44939993336293166,140,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,17,0.45320003950327437,139,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,18,0.44465462808945355,141,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,19,0.41046642710502945,150,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,20,0.40717761756819265,151,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,21,0.43996186377514057,142,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,22,0.43387883241512726,144,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,85,23,0.43141373174287295,144,0.0,0,9,BUKIT HO SWEE,23
0,CENTRAL REGION,86,0,0.0,0,0.0,0,6,ALEXANDRA NORTH,66
0,CENTRAL REGION,87,0,0.3974019696107847,153,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,1,0.39846234228806415,153,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,2,0.39676021629521924,153,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,3,0.39634267037124543,153,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,4,0.396345461664284,153,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,5,0.39650519565945996,153,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,6,0.401252667378259,152,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,7,0.41292568629917187,149,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,8,0.41754789743411846,148,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,9,0.4245925143289604,146,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,10,0.4210551513786217,147,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,11,0.4201343471508526,147,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,12,0.41313260319786765,149,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,13,0.41621443852300166,148,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,14,0.41824626460851905,148,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,15,0.4184118172875141,148,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,16,0.41731015122263176,148,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,17,0.40991503128011103,150,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,18,0.40598836581218883,151,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,19,0.407212604427343,151,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,20,0.3985449259035046,153,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,21,0.4152247682766314,149,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,22,0.4049522902469316,151,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,87,23,0.4023261125973724,152,0.0,0,5,MARGARET DRIVE,86
0,CENTRAL REGION,88,0,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,1,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,2,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,3,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,4,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,5,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,6,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,7,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,8,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,9,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,10,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,11,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,12,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,13,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,14,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,15,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,16,0.4776957384895706,133,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,17,0.4920750047591852,129,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,18,0.47320221778031607,134,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,19,0.47320221778031607,134,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,20,0.4836870994352434,131,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,21,0.47320221778031607,134,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,22,0.4776957384895706,133,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,88,23,0.4920750047591852,129,0.0,0,4,TANGLIN HALT,67
0,CENTRAL REGION,89,0,0.0,0,0.0,0,8,ONE NORTH,70
0,CENTRAL REGION,90,0,0.0,0,0.0,0,6,CLIFFORD PIER,10
0,CENTRAL REGION,91,0,0.5694622279129321,109,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,1,0.603393085787452,101,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,2,0.6245198463508322,95,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,3,0.637430644472898,92,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,4,0.6421254801536492,91,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,5,0.649167733674776,89,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,6,0.6666666666666666,85,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,7,0.6045134443021767,100,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,8,0.37387964148527525,159,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,9,0.29924242424242425,178,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,10,0.06604780196329492,238,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,11,0.04710840802390098,242,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,12,0.04321382842509603,243,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,13,0.03302390098164746,246,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,14,0.05495091762697397,240,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,15,0.09058898847631242,231,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,16,0.05953905249679897,239,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,17,0.04348058045241144,243,0.16666666666666666,42,3,BOAT QUAY,19
0,CENTRAL REGION,91,18,0.07154289372599232,236,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,19,0.13556338028169015,220,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,20,0.09311424100156494,231,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,21,0.14975458813486983,216,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,22,0.36432991890738364,162,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,91,23,0.5096030729833547,125,0.0,0,3,BOAT QUAY,19
0,CENTRAL REGION,92,0,0.8609550561797753,35,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,1,0.8792134831460674,30,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,2,0.9480337078651685,13,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,3,0.9943820224719101,1,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,4,1.0,0,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,5,0.9957865168539326,1,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,6,0.9831460674157303,4,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,7,0.9339887640449438,16,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,8,0.7429775280898876,65,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,9,0.49719101123595505,128,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,10,0.3581460674157303,163,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,11,0.2865168539325843,181,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,12,0.1404494382022472,219,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,13,0.014044943820224719,251,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,14,0.09831460674157302,229,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,15,0.15730337078651685,214,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,16,0.20786516853932585,201,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,17,0.19662921348314608,204,0.08333333333333333,21,2,CLARKE QUAY,24
0,CENTRAL REGION,92,18,0.18398876404494383,208,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,19,0.08146067415730338,234,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,20,0.15730337078651688,214,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,21,0.3033707865168539,177,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,22,0.601123595505618,101,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,92,23,0.7570224719101124,61,0.0,0,2,CLARKE QUAY,24
0,CENTRAL REGION,93,0,0.0,0,0.0,0,1,ROBERTSON QUAY,15
0,CENTRAL REGION,94,0,0.0,0,0.0,0,5,INSTITUTION HILL,14
0,CENTRAL REGION,95,0,0.0,0,0.0,0,3,LEONIE HILL,90
0,CENTRAL REGION,96,0,0.3348236358196807,169,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,1,0.33591867416248017,169,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,2,0.3404591791461353,168,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,3,0.3501488957060809,165,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,4,0.35454353425625507,164,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,5,0.38655808309116213,156,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,6,0.39378296535848917,154,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,7,0.41140506905416835,150,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,8,0.40951902589037015,150,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,9,0.4190147887397447,148,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,10,0.39454564825190214,154,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,11,0.3675444612950827,161,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,12,0.3734993776369874,159,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,13,0.3753814321951412,159,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,14,0.3981982554698744,153,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,15,0.40485927507656466,151,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,16,0.40794483023960215,150,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,17,0.4265890744441445,146,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,18,0.3936488353143881,154,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,19,0.3698467700810051,160,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,20,0.39128554909107477,155,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,21,0.379034150582374,158,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,22,0.3605864952468031,163,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,96,23,0.3856529907021745,156,0.0,0,8,HENDERSON HILL,20
0,CENTRAL REGION,97,0,0.34800084123826663,166,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,1,0.3453773844481432,166,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,2,0.3447601004975259,167,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,3,0.34522306346048887,166,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,4,0.34445145852221726,167,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,5,0.33959125518162175,168,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,6,0.3397455761692761,168,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,7,0.3377394033297699,168,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,8,0.3419060699964366,167,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,9,0.34699866258902917,166,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,10,0.3434492798729798,167,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,11,0.33557890950260943,169,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,12,0.33156656382359706,170,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,13,0.34857811120126725,166,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,14,0.3554863169100168,164,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,15,0.36304804530507856,162,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,16,0.3802168210279281,158,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,17,0.32727284794755257,171,0.16666666666666666,42,3,REDHILL,21
0,CENTRAL REGION,97,18,0.3698219260452849,160,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,19,0.3801677836996312,158,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,20,0.33287334777035843,170,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,21,0.3632885107735918,162,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,22,0.3553277671777246,164,0.0,0,3,REDHILL,21
0,CENTRAL REGION,97,23,0.3189773816128706,173,0.0,0,3,REDHILL,21
0,CENTRAL REGION,98,0,0.46307947822239137,136,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,1,0.4573265637864592,138,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,2,0.47452206066779995,133,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,3,0.4724746051960475,134,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,4,0.4774183740670285,133,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,5,0.48207121099107725,132,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,6,0.48900980387043463,130,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,7,0.5241916336792419,121,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,8,0.5230355908084872,121,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,9,0.5405316296200384,117,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,10,0.5043354718204549,126,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,11,0.46065149609120803,137,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,12,0.421513143423905,147,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,13,0.4382552925765754,143,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,14,0.47596680454664747,133,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,15,0.5147866570442098,123,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,16,0.5381134067039582,117,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,17,0.4877882726946058,130,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,18,0.5135632080016392,124,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,19,0.4879577044529517,130,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,20,0.48896128812298345,130,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,21,0.5051955108076834,126,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,22,0.5021035878122769,126,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,98,23,0.4898608668532056,130,0.0,0,7,ALEXANDRA HILL,22
0,CENTRAL REGION,99,0,0.4746651461629101,133,0.0,0,6,MEI CHIN,89
0,CENTRAL REGION,99,1,0.46669945988840034,135,0.0,0,6,MEI CHIN,89
0,CENTRAL REGION,99,2,0.46669945988840034,135,0.0,0,6,MEI CHIN,89
0,CENTRAL REGION,99,3,0.4746651461629101,133,0.0,0,6,MEI CHIN,89
0,CENTRAL REGION,99,4,0.46669945988840034,135,0.0,0,6,MEI CHIN,89
0,CENTRAL REGION,99,5,0.46669945988840034,135,0.0,0,6,MEI CHIN,89
